workload,dataset,split,evaluation_role,query_id,trace_order,graph_compute_placement,kv_storage_placement,baseline,memory_token_tile,calibration_label,technology_nm,frequency_mhz,latency_ns,total_incremental_area_mm2,graph_score_groups,graph_message_groups,cached_qk_groups,cached_pv_groups,scale_groups,local_buffer_read_bytes,local_buffer_write_bytes,modeled_hbm_read_bytes,q8k8_energy_nj,p8v8_energy_nj,q8k2_lut_energy_nj,p8v2_lut_energy_nj,scale_energy_nj,vadd_energy_nj,local_buffer_energy_nj,hbm_read_energy_nj,communication_energy_nj,reducer_energy_nj,dynamic_energy_nj,leakage_power_all_on_w,leakage_power_activity_gated_w,leakage_energy_nj,total_energy_nj,average_power_w,peak_dynamic_power_w,peak_total_power_w,energy_delay_product_j_s
pubmed_node,pubmed_node,validation,config_selection,456,456,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,344371200.000000,62.380000,98304000.000000,98304000.000000,83361792.000000,83361792.000000,363331584.000000,0.000000,0.000000,40055628.000000,1966080.000000,1966080.000000,416808.960000,416808.960000,3633315.840000,0.000000,0.000000,464645.284800,21996817.612800,554827.776000,31415384.433600,0.204200,0.044495,15322796.544000,46738180.977600,0.135720,14.028800,14.073295,0.016095
pubmed_node,pubmed_node,validation,config_selection,456,456,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,343326720.000000,62.380000,98304000.000000,98304000.000000,83361792.000000,83361792.000000,363331584.000000,2283798528.000000,3145728000.000000,40055628.000000,1966080.000000,1966080.000000,416808.960000,416808.960000,3633315.840000,285474.816000,3029336.064000,464645.284800,12861623.500800,269352.960000,25309526.385600,0.204200,0.046961,16122966.097920,41432492.483520,0.120679,14.028800,14.075761,0.014225
pubmed_node,pubmed_node,validation,config_selection,457,457,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,302092800.000000,62.380000,68812800.000000,68812800.000000,83361792.000000,83361792.000000,304349184.000000,0.000000,0.000000,37548840.000000,1376256.000000,1376256.000000,416808.960000,416808.960000,3043491.840000,0.000000,0.000000,435566.544000,17604752.179200,426246.144000,25096186.627200,0.204200,0.043730,13210518.144000,38306704.771200,0.126804,13.107200,13.150930,0.011572
pubmed_node,pubmed_node,validation,config_selection,457,457,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,301478400.000000,62.380000,68812800.000000,68812800.000000,83361792.000000,83361792.000000,304349184.000000,1396703232.000000,2202009600.000000,37548840.000000,1376256.000000,1376256.000000,416808.960000,416808.960000,3043491.840000,174587.904000,2019557.376000,435566.544000,12017939.251200,251658.240000,21528931.075200,0.204200,0.046034,13878256.665600,35407187.740800,0.117445,13.107200,13.153234,0.010675
pubmed_node,pubmed_node,validation,config_selection,458,458,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,344463360.000000,62.380000,69206016.000000,69206016.000000,83361792.000000,83361792.000000,305135616.000000,0.000000,0.000000,38941500.000000,1384120.320000,1384120.320000,416808.960000,416808.960000,3051356.160000,0.000000,0.000000,451721.400000,17997968.179200,433717.248000,25536621.547200,0.204200,0.044135,15202890.393600,40739511.940800,0.118270,13.619200,13.663335,0.014033
pubmed_node,pubmed_node,validation,config_selection,458,458,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,343326720.000000,62.380000,69206016.000000,69206016.000000,83361792.000000,83361792.000000,305135616.000000,1377828864.000000,2214592512.000000,38941500.000000,1384120.320000,1384120.320000,416808.960000,416808.960000,3051356.160000,172228.608000,2017669.939200,451721.400000,12486652.723200,261488.640000,22042976.030400,0.204200,0.046529,15974648.954880,38017624.985280,0.110733,13.619200,13.665729,0.013052
pubmed_node,pubmed_node,validation,config_selection,459,459,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,291978240.000000,62.380000,61734912.000000,61734912.000000,105185280.000000,105185280.000000,333840384.000000,0.000000,0.000000,37060428.000000,1234698.240000,1234698.240000,525926.400000,525926.400000,3338403.840000,0.000000,0.000000,429900.964800,16496197.632000,394395.648000,24180147.364800,0.204200,0.043460,12689374.310400,36869521.675200,0.126275,12.800000,12.843460,0.010765
pubmed_node,pubmed_node,validation,config_selection,459,459,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,291578880.000000,62.380000,61734912.000000,61734912.000000,105185280.000000,105185280.000000,333840384.000000,1189085184.000000,1975517184.000000,37060428.000000,1234698.240000,1234698.240000,525926.400000,525926.400000,3338403.840000,148635.648000,1779852.902400,429900.964800,11739856.896000,245760.000000,21203659.531200,0.204200,0.045710,13328070.604800,34531730.136000,0.118430,12.800000,12.845710,0.010069
pubmed_node,pubmed_node,validation,config_selection,460,460,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,279260160.000000,62.380000,46399488.000000,46399488.000000,108527616.000000,108527616.000000,309854208.000000,0.000000,0.000000,32377608.000000,927989.760000,927989.760000,542638.080000,542638.080000,3098542.080000,0.000000,0.000000,375580.252800,13367456.563200,312999.936000,20095834.512000,0.204200,0.041795,11671678.387200,31767512.899200,0.113756,11.059200,11.100995,0.008871
pubmed_node,pubmed_node,validation,config_selection,460,460,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,279014400.000000,62.380000,46399488.000000,46399488.000000,108527616.000000,108527616.000000,309854208.000000,805306368.000000,1484783616.000000,32377608.000000,927989.760000,927989.760000,542638.080000,542638.080000,3098542.080000,100663.296000,1293523.353600,375580.252800,10146231.091200,212336.640000,18168132.393600,0.204200,0.043739,12203810.841600,30371943.235200,0.108854,11.059200,11.102939,0.008474
pubmed_node,pubmed_node,validation,config_selection,461,461,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,334609920.000000,62.380000,123863040.000000,123863040.000000,83361792.000000,83361792.000000,414449664.000000,0.000000,0.000000,41169756.000000,2477260.800000,2477260.800000,416808.960000,416808.960000,4144496.640000,0.000000,0.000000,477569.169600,25542682.214400,661782.528000,36614670.072000,0.204200,0.045035,15069157.747200,51683827.819200,0.154460,14.438400,14.483435,0.017294
pubmed_node,pubmed_node,validation,config_selection,461,461,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,333565440.000000,62.380000,123863040.000000,123863040.000000,83361792.000000,83361792.000000,414449664.000000,3076521984.000000,3963617280.000000,41169756.000000,2477260.800000,2477260.800000,416808.960000,416808.960000,4144496.640000,384565.248000,3916431.360000,477569.169600,13236594.278400,277217.280000,28225013.496000,0.204200,0.047573,15868708.677120,44093722.173120,0.132189,14.438400,14.485973,0.014708
pubmed_node,pubmed_node,validation,config_selection,462,462,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,339325440.000000,62.380000,85721088.000000,85721088.000000,83361792.000000,83361792.000000,338165760.000000,0.000000,0.000000,38384436.000000,1714421.760000,1714421.760000,416808.960000,416808.960000,3381657.600000,0.000000,0.000000,445259.457600,19974743.654400,497418.240000,28561540.392000,0.204200,0.044045,14945589.004800,43507129.396800,0.128217,13.414400,13.458445,0.014763
pubmed_node,pubmed_node,validation,config_selection,462,462,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,338342400.000000,62.380000,85721088.000000,85721088.000000,83361792.000000,83361792.000000,338165760.000000,1918894080.000000,2743074816.000000,38384436.000000,1714421.760000,1714421.760000,416808.960000,416808.960000,3381657.600000,239861.760000,2605291.929600,445259.457600,12299167.334400,257556.480000,23491256.001600,0.204200,0.046403,15700102.387200,39191358.388800,0.115833,13.414400,13.460803,0.013260
pubmed_node,pubmed_node,validation,config_selection,463,463,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,336706560.000000,62.380000,71958528.000000,71958528.000000,83361792.000000,83361792.000000,310640640.000000,0.000000,0.000000,36713244.000000,1439170.560000,1439170.560000,416808.960000,416808.960000,3106406.400000,0.000000,0.000000,425873.630400,17801674.752000,435290.112000,25481203.934400,0.204200,0.043415,14618115.302400,40099319.236800,0.119093,12.800000,12.843415,0.013502
pubmed_node,pubmed_node,validation,config_selection,463,463,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,335815680.000000,62.380000,71958528.000000,71958528.000000,83361792.000000,83361792.000000,310640640.000000,1516240896.000000,2302672896.000000,36713244.000000,1439170.560000,1439170.560000,416808.960000,416808.960000,3106406.400000,189530.112000,2139724.185600,425873.630400,11736711.168000,245760.000000,21555964.536000,0.204200,0.045665,15335023.027200,36890987.563200,0.109855,12.800000,12.845665,0.012389
pubmed_node,pubmed_node,validation,config_selection,464,464,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,294551040.000000,62.380000,65273856.000000,65273856.000000,83361792.000000,83361792.000000,297271296.000000,0.000000,0.000000,35877648.000000,1305477.120000,1305477.120000,416808.960000,416808.960000,2972712.960000,0.000000,0.000000,416180.716800,16740306.124800,405012.480000,23978784.441600,0.204200,0.043280,12748169.011200,36726953.452800,0.124688,12.492800,12.536080,0.010818
pubmed_node,pubmed_node,validation,config_selection,464,464,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,293967360.000000,62.380000,65273856.000000,65273856.000000,83361792.000000,83361792.000000,297271296.000000,1321205760.000000,2088763392.000000,35877648.000000,1305477.120000,1305477.120000,416808.960000,416808.960000,2972712.960000,165150.720000,1913860.915200,416180.716800,11455483.084800,239861.760000,20607822.316800,0.204200,0.045476,13368459.663360,33976281.980160,0.115578,12.492800,12.538276,0.009988
pubmed_node,pubmed_node,validation,config_selection,465,465,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,287093760.000000,62.380000,67239936.000000,67239936.000000,83361792.000000,83361792.000000,301203456.000000,0.000000,0.000000,36713244.000000,1344798.720000,1344798.720000,416808.960000,416808.960000,3012034.560000,0.000000,0.000000,425873.630400,17197694.976000,416415.744000,24575234.270400,0.204200,0.043415,12464175.590400,37039409.860800,0.129015,12.800000,12.843415,0.010634
pubmed_node,pubmed_node,validation,config_selection,465,465,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,286663680.000000,62.380000,67239936.000000,67239936.000000,83361792.000000,83361792.000000,301203456.000000,1365245952.000000,2151677952.000000,36713244.000000,1344798.720000,1344798.720000,416808.960000,416808.960000,3012034.560000,170655.744000,1973629.747200,425873.630400,11736711.168000,245760.000000,21087880.209600,0.204200,0.045665,13090496.947200,34178377.156800,0.119228,12.800000,12.845665,0.009798
pubmed_node,pubmed_node,validation,config_selection,466,466,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,329786880.000000,62.380000,74711040.000000,74711040.000000,460849152.000000,460849152.000000,1071120384.000000,0.000000,0.000000,51338856.000000,1494220.800000,1494220.800000,2304245.760000,2304245.760000,10711203.840000,0.000000,0.000000,595530.729600,20323919.462400,482869.248000,39710456.400000,0.204200,0.047420,15638493.849600,55348950.249600,0.167832,15.974400,16.021820,0.018253
pubmed_node,pubmed_node,validation,config_selection,466,466,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,328926720.000000,62.380000,74711040.000000,74711040.000000,460849152.000000,460849152.000000,1071120384.000000,1409286144.000000,2390753280.000000,51338856.000000,1494220.800000,1494220.800000,2304245.760000,2304245.760000,10711203.840000,176160.768000,2139095.040000,595530.729600,14686774.886400,306708.480000,36212406.864000,0.204200,0.050228,16521331.292160,52733738.156160,0.160321,15.974400,16.024628,0.017346
pubmed_node,pubmed_node,validation,config_selection,467,467,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,299496960.000000,62.380000,66846720.000000,66846720.000000,83361792.000000,83361792.000000,300417024.000000,0.000000,0.000000,36156180.000000,1336934.400000,1336934.400000,416808.960000,416808.960000,3004170.240000,0.000000,0.000000,419411.688000,17010209.587200,412483.584000,24353761.819200,0.204200,0.043325,12975705.792000,37329467.611200,0.124641,12.595200,12.638525,0.011180
pubmed_node,pubmed_node,validation,config_selection,467,467,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,298882560.000000,62.380000,66846720.000000,66846720.000000,83361792.000000,83361792.000000,300417024.000000,1365245952.000000,2139095040.000000,36156180.000000,1336934.400000,1336934.400000,416808.960000,416808.960000,3004170.240000,170655.744000,1966080.000000,419411.688000,11549225.779200,241827.840000,20858858.011200,0.204200,0.045539,13610812.899840,34469670.911040,0.115328,12.595200,12.640739,0.010302
pubmed_node,pubmed_node,validation,config_selection,468,468,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,309457920.000000,62.380000,73924608.000000,73924608.000000,83361792.000000,83361792.000000,314572800.000000,0.000000,0.000000,37270308.000000,1478492.160000,1478492.160000,416808.960000,416808.960000,3145728.000000,0.000000,0.000000,432335.572800,18190486.732800,445513.728000,26004666.273600,0.204200,0.043685,13518669.235200,39523335.508800,0.127718,13.004800,13.048485,0.012231
pubmed_node,pubmed_node,validation,config_selection,468,468,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,308782080.000000,62.380000,73924608.000000,73924608.000000,83361792.000000,83361792.000000,314572800.000000,1566572544.000000,2365587456.000000,37270308.000000,1478492.160000,1478492.160000,416808.960000,416808.960000,3145728.000000,195821.568000,2202638.745600,432335.572800,11924196.556800,249692.160000,21941014.843200,0.204200,0.045971,14195020.999680,36136035.842880,0.117028,13.004800,13.050771,0.011158
pubmed_node,pubmed_node,validation,config_selection,469,469,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,334894080.000000,62.380000,142737408.000000,142737408.000000,838336512.000000,838336512.000000,1962147840.000000,0.000000,0.000000,59558232.000000,2854748.160000,2854748.160000,4191682.560000,4191682.560000,19621478.400000,0.000000,0.000000,690875.491200,29620803.993600,764411.904000,64790431.228800,0.204200,0.049085,16438275.916800,81228707.145600,0.242550,16.793600,16.842685,0.027203
pubmed_node,pubmed_node,validation,config_selection,469,469,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,333911040.000000,62.380000,142737408.000000,142737408.000000,838336512.000000,838336512.000000,1962147840.000000,3535798272.000000,4567597056.000000,59558232.000000,2854748.160000,2854748.160000,4191682.560000,4191682.560000,19621478.400000,441974.784000,4508457.369600,690875.491200,15477610.905600,322437.120000,55155695.510400,0.204200,0.052037,17375728.788480,72531424.298880,0.217218,16.793600,16.845637,0.024219
pubmed_node,pubmed_node,validation,config_selection,470,470,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,305157120.000000,62.380000,124256256.000000,124256256.000000,284688384.000000,284688384.000000,817889280.000000,0.000000,0.000000,50214192.000000,2485125.120000,2485125.120000,1423441.920000,1423441.920000,8178892.800000,0.000000,0.000000,582484.627200,27055148.236800,688128.000000,44321787.744000,0.204200,0.047555,14511746.841600,58833534.585600,0.192798,16.588800,16.636355,0.017953
pubmed_node,pubmed_node,validation,config_selection,470,470,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,304419840.000000,62.380000,124256256.000000,124256256.000000,284688384.000000,284688384.000000,817889280.000000,2956984320.000000,3976200192.000000,50214192.000000,2485125.120000,2485125.120000,1423441.920000,1423441.920000,8178892.800000,369623.040000,3864212.275200,582484.627200,15227210.956800,318504.960000,36358062.739200,0.204200,0.050471,15364373.744640,51722436.483840,0.169905,16.588800,16.639271,0.015745
pubmed_node,pubmed_node,validation,config_selection,471,471,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,297546240.000000,62.380000,80216064.000000,80216064.000000,108527616.000000,108527616.000000,377487360.000000,0.000000,0.000000,43240356.000000,1604321.280000,1604321.280000,542638.080000,542638.080000,3774873.600000,0.000000,0.000000,501588.129600,20370476.236800,494272.512000,29435129.198400,0.204200,0.045710,13600838.630400,43035967.828800,0.144636,15.052800,15.098510,0.012805
pubmed_node,pubmed_node,validation,config_selection,471,471,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,296839680.000000,62.380000,80216064.000000,80216064.000000,108527616.000000,108527616.000000,377487360.000000,1642070016.000000,2566914048.000000,43240356.000000,1604321.280000,1604321.280000,542638.080000,542638.080000,3774873.600000,205258.752000,2361183.436800,501588.129600,13802196.172800,289013.760000,25228032.571200,0.204200,0.048356,14353979.566080,39582012.137280,0.133345,15.052800,15.101156,0.011750
pubmed_node,pubmed_node,validation,config_selection,472,472,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,297546240.000000,62.380000,80216064.000000,80216064.000000,108527616.000000,108527616.000000,377487360.000000,0.000000,0.000000,43240356.000000,1604321.280000,1604321.280000,542638.080000,542638.080000,3774873.600000,0.000000,0.000000,501588.129600,20370476.236800,494272.512000,29435129.198400,0.204200,0.045710,13600838.630400,43035967.828800,0.144636,15.052800,15.098510,0.012805
pubmed_node,pubmed_node,validation,config_selection,472,472,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,296839680.000000,62.380000,80216064.000000,80216064.000000,108527616.000000,108527616.000000,377487360.000000,1642070016.000000,2566914048.000000,43240356.000000,1604321.280000,1604321.280000,542638.080000,542638.080000,3774873.600000,205258.752000,2361183.436800,501588.129600,13802196.172800,289013.760000,25228032.571200,0.204200,0.048356,14353979.566080,39582012.137280,0.133345,15.052800,15.101156,0.011750
pubmed_node,pubmed_node,validation,config_selection,473,473,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,329356800.000000,62.380000,65667072.000000,65667072.000000,83361792.000000,83361792.000000,298057728.000000,0.000000,0.000000,36434712.000000,1313341.440000,1313341.440000,416808.960000,416808.960000,2980577.280000,0.000000,0.000000,422642.659200,16927791.513600,408944.640000,24200256.892800,0.204200,0.043370,14284204.416000,38484461.308800,0.116847,12.697600,12.740970,0.012675
pubmed_node,pubmed_node,validation,config_selection,473,473,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,328373760.000000,62.380000,65667072.000000,65667072.000000,83361792.000000,83361792.000000,298057728.000000,1321205760.000000,2101346304.000000,36434712.000000,1313341.440000,1313341.440000,416808.960000,416808.960000,2980577.280000,165150.720000,1921410.662400,422642.659200,11642968.473600,243793.920000,20836844.515200,0.204200,0.045602,14974500.203520,35811344.718720,0.109057,12.697600,12.743202,0.011760
pubmed_node,pubmed_node,validation,config_selection,474,474,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,319787520.000000,62.380000,120324096.000000,120324096.000000,133693440.000000,133693440.000000,508035072.000000,0.000000,0.000000,45032424.000000,2406481.920000,2406481.920000,668467.200000,668467.200000,5080350.720000,0.000000,0.000000,522376.118400,25850334.412800,660602.880000,38263562.371200,0.204200,0.046340,14818953.676800,53082516.048000,0.165993,15.564800,15.611140,0.016975
pubmed_node,pubmed_node,validation,config_selection,474,474,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,318958080.000000,62.380000,120324096.000000,120324096.000000,133693440.000000,133693440.000000,508035072.000000,2894069760.000000,3850371072.000000,45032424.000000,2406481.920000,2406481.920000,668467.200000,668467.200000,5080350.720000,361758.720000,3757257.523200,522376.118400,14274055.372800,298844.160000,30444540.854400,0.204200,0.049076,15653186.734080,46097727.588480,0.144526,15.564800,15.613876,0.014703
pubmed_node,pubmed_node,validation,config_selection,475,475,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,320217600.000000,62.380000,131727360.000000,131727360.000000,259522560.000000,259522560.000000,782499840.000000,0.000000,0.000000,46750932.000000,2634547.200000,2634547.200000,1297612.800000,1297612.800000,7824998.400000,0.000000,0.000000,542310.811200,27257103.974400,705036.288000,44193769.473600,0.204200,0.046700,14954161.920000,59147931.393600,0.184712,15.462400,15.509100,0.018940
pubmed_node,pubmed_node,validation,config_selection,475,475,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,318958080.000000,62.380000,131727360.000000,131727360.000000,259522560.000000,259522560.000000,782499840.000000,3265265664.000000,4215275520.000000,46750932.000000,2634547.200000,2634547.200000,1297612.800000,1297612.800000,7824998.400000,408158.208000,4161798.144000,542310.811200,14196041.318400,296878.080000,35294504.961600,0.204200,0.049418,15762270.397440,51056775.359040,0.160074,15.462400,15.511818,0.016285
pubmed_node,pubmed_node,validation,config_selection,476,476,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,321976320.000000,62.380000,74711040.000000,74711040.000000,83361792.000000,83361792.000000,316145664.000000,0.000000,0.000000,39498564.000000,1494220.800000,1494220.800000,416808.960000,416808.960000,3161456.640000,0.000000,0.000000,458183.342400,18839764.992000,458096.640000,26739561.134400,0.204200,0.044225,14239402.752000,40978963.886400,0.127273,13.824000,13.868225,0.013194
pubmed_node,pubmed_node,validation,config_selection,476,476,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,321208320.000000,62.380000,74711040.000000,74711040.000000,83361792.000000,83361792.000000,316145664.000000,1541406720.000000,2390753280.000000,39498564.000000,1494220.800000,1494220.800000,416808.960000,416808.960000,3161456.640000,192675.840000,2205155.328000,458183.342400,12674138.112000,265420.800000,22779089.582400,0.204200,0.046655,14985974.169600,37765063.752000,0.117572,13.824000,13.870655,0.012130
pubmed_node,pubmed_node,validation,config_selection,477,477,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,336860160.000000,62.380000,57016320.000000,57016320.000000,83361792.000000,83361792.000000,280756224.000000,0.000000,0.000000,37270308.000000,1140326.400000,1140326.400000,416808.960000,416808.960000,2807562.240000,0.000000,0.000000,432335.572800,16026225.868800,377880.576000,22758274.977600,0.204200,0.043685,14715736.089600,37474011.067200,0.111245,13.004800,13.048485,0.012624
pubmed_node,pubmed_node,validation,config_selection,477,477,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,335815680.000000,62.380000,57016320.000000,57016320.000000,83361792.000000,83361792.000000,280756224.000000,1025507328.000000,1824522240.000000,37270308.000000,1140326.400000,1140326.400000,416808.960000,416808.960000,2807562.240000,128188.416000,1607467.008000,432335.572800,11924196.556800,249692.160000,20263712.673600,0.204200,0.045971,15437782.625280,35701495.298880,0.106313,13.004800,13.050771,0.011989
pubmed_node,pubmed_node,validation,config_selection,478,478,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,304903680.000000,62.380000,74317824.000000,74317824.000000,108527616.000000,108527616.000000,365690880.000000,0.000000,0.000000,41569164.000000,1486356.480000,1486356.480000,542638.080000,542638.080000,3656908.800000,0.000000,0.000000,482202.302400,19204040.294400,463601.664000,27864742.180800,0.204200,0.045080,13745057.894400,41609800.075200,0.136469,14.438400,14.483480,0.012687
pubmed_node,pubmed_node,validation,config_selection,478,478,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,304074240.000000,62.380000,74317824.000000,74317824.000000,108527616.000000,108527616.000000,365690880.000000,1491075072.000000,2378170368.000000,41569164.000000,1486356.480000,1486356.480000,542638.080000,542638.080000,3656908.800000,186384.384000,2172439.756800,482202.302400,13239740.006400,277217.280000,24072881.649600,0.204200,0.047618,14479407.160320,38552288.809920,0.126786,14.438400,14.486018,0.011723
pubmed_node,pubmed_node,validation,config_selection,479,479,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,339594240.000000,62.380000,78643200.000000,78643200.000000,108527616.000000,108527616.000000,374341632.000000,0.000000,0.000000,42404760.000000,1572864.000000,1572864.000000,542638.080000,542638.080000,3743416.320000,0.000000,0.000000,491895.216000,19963419.033600,484442.112000,28914176.841600,0.204200,0.045395,15415880.524800,44330057.366400,0.130538,14.745600,14.790995,0.015054
pubmed_node,pubmed_node,validation,config_selection,479,479,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,338549760.000000,62.380000,78643200.000000,78643200.000000,108527616.000000,108527616.000000,374341632.000000,1610612736.000000,2516582400.000000,42404760.000000,1572864.000000,1572864.000000,542638.080000,542638.080000,3743416.320000,201326.592000,2315255.808000,491895.216000,13520968.089600,283115.520000,24786981.705600,0.204200,0.047987,16245987.333120,41032969.038720,0.121202,14.745600,14.793587,0.013892
pubmed_node,pubmed_node,validation,config_selection,480,480,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,291594240.000000,62.380000,42860544.000000,42860544.000000,83361792.000000,83361792.000000,252444672.000000,0.000000,0.000000,28635816.000000,857210.880000,857210.880000,416808.960000,416808.960000,2524446.720000,0.000000,0.000000,332175.465600,12088403.558400,284688.384000,17777753.808000,0.204200,0.040670,11859137.740800,29636891.548800,0.101637,9.830400,9.871070,0.008642
pubmed_node,pubmed_node,validation,config_selection,480,480,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,291164160.000000,62.380000,42860544.000000,42860544.000000,83361792.000000,83361792.000000,252444672.000000,767557632.000000,1371537408.000000,28635816.000000,857210.880000,857210.880000,416808.960000,416808.960000,2524446.720000,95944.704000,1206701.260800,332175.465600,9018173.030400,188743.680000,15914224.540800,0.204200,0.042398,12344778.055680,28259002.596480,0.097055,9.830400,9.872798,0.008228
pubmed_node,pubmed_node,validation,config_selection,481,481,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,339325440.000000,62.380000,85721088.000000,85721088.000000,83361792.000000,83361792.000000,338165760.000000,0.000000,0.000000,38384436.000000,1714421.760000,1714421.760000,416808.960000,416808.960000,3381657.600000,0.000000,0.000000,445259.457600,19974743.654400,497418.240000,28561540.392000,0.204200,0.044045,14945589.004800,43507129.396800,0.128217,13.414400,13.458445,0.014763
pubmed_node,pubmed_node,validation,config_selection,481,481,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,338342400.000000,62.380000,85721088.000000,85721088.000000,83361792.000000,83361792.000000,338165760.000000,1918894080.000000,2743074816.000000,38384436.000000,1714421.760000,1714421.760000,416808.960000,416808.960000,3381657.600000,239861.760000,2605291.929600,445259.457600,12299167.334400,257556.480000,23491256.001600,0.204200,0.046403,15700102.387200,39191358.388800,0.115833,13.414400,13.460803,0.013260
